transaction_id,account_id,account_type,timestamp,amount,transaction_type,merchant,location,is_foreign,is_high_risk_country,opening_balance,closing_balance,is_fraud,fraud_reasons
6ab25844-626d-4996-8ffa-757acdd55935,6685210e-89e0-4629-8759-114ad28fe1f6,savings,2025-02-10T21:48:24.512688,509.1,transfer,Reynolds PLC,Garrettfurt,False,False,49101.17,48592.07,False,
875ebebc-2cb0-481a-9703-bc8faa35d251,69fb995c-9451-4735-b6ba-31f4422bbe6d,credit,2025-02-08T17:58:10.746920,152.56,deposit,Gardner-Bates,Taylorside,False,False,24361.19,24513.75,False,
de2b0f2c-8d0e-4425-bc69-e4f39a00f289,26c59710-1e61-47be-ad09-311440689e34,credit,2025-03-07T07:50:12.796418,804.61,payment,Larsen-Moore,East Alexander,False,False,92559.34,93363.95,False,
0d0e818d-2d00-4d5f-a895-49af9e5635c8,a47d59f2-0db1-4be5-aee7-ef614ded4b32,credit,2025-01-09T12:43:13.250619,78.35,payment,Griffith Group,Proctorberg,False,False,3236.65,3315.0,False,
5b704ba8-b37e-42a5-b312-ca778b35f7f9,bc8ac79f-ee11-466e-bee1-4ba8be48487a,savings,2025-02-21T07:47:24.604156,1539.06,purchase,"Shaffer, Dalton and English",Hansonmouth,False,False,-587.85,-2126.91,False,
a0a7c8a9-38d6-44aa-9298-f3ae08291f12,7ee8a263-be67-46f6-a314-afa41011c002,checking,2025-02-20T04:34:04.412697,1295.76,transfer,"Wilkins, Cruz and Perez",Jacobsshire,True,False,-73042.24,-74338.0,False,
3fec389f-2330-444f-ad61-1930cb726e84,c8a3b6a4-90be-42ce-a95a-6fa84473540a,checking,2025-02-27T05:48:48.438303,1931.6,withdrawal,"Young, Shaw and Jenkins",Arthurton,False,False,32933.24,31001.64,False,
a3c363c4-fec7-401c-9e93-6b0d0ff64018,ac9dfcdd-c10d-48bf-affa-7b5d4bdf9770,credit,2025-04-10T02:20:32.443327,521.18,purchase,"Richardson, Carpenter and Nixon",East Jessicahaven,False,False,22018.02,21496.84,False,
80f4308f-4bce-4c0a-9d89-dd80fad0daf6,b7287f2c-06e8-4a8d-8d93-ad6d96554b5e,savings,2025-03-10T22:07:27.918895,751.37,deposit,Marshall-Miller,East Thomasland,False,False,47770.9,48522.27,False,
1525f956-772f-4fba-bd70-31b69c1b97a0,e26e52b6-5bda-4895-b09b-2a8fc75c06e5,checking,2025-02-17T05:44:51.741167,1995.42,withdrawal,"Yates, Edwards and Brown",Amandatown,False,False,1875.88,-119.54,False,
c8fe263d-1271-45f2-b443-eb4e1c6958c5,3b7d60de-b00e-450f-bcbe-ddda60ec0c47,savings,2025-01-30T03:19:12.557234,1841.49,deposit,"Escobar, Berry and Rivera",Susanport,True,False,85608.38,87449.87,False,
04e8a0a3-07d2-4ee3-8d2c-575b26d245b2,ed6ce4fb-5fa3-4487-a45c-2c9eb6bf82e8,checking,2025-01-27T05:45:51.253064,627.22,withdrawal,Neal PLC,Jessicashire,False,False,96172.08,95544.86,False,
0cf3004e-5ea6-41d5-9500-8e73e98c0972,2a1b5608-400c-493d-9fa4-d059e326f682,savings,2025-01-29T21:32:03.387740,968.44,Unusual Transaction,"Kennedy, Jackson and Williams",Lisatown,False,False,26541.37,25572.93,True,simulated_unusual_type
02145fdf-3151-4c72-8c4e-4b58c0ad4988,079f1024-b8a5-4511-9b33-fc850f0f09e5,checking,2025-01-28T17:29:18.379297,139.01,withdrawal,Martinez Inc,Johnathanview,True,False,85940.51,85801.5,False,
52970580-70e7-42be-a1e4-a043858eb8ad,dd7e6918-dd3c-4657-999d-6ae4d0d619e7,checking,2025-03-08T09:52:14.029543,1297.7,withdrawal,Smith-Rodriguez,New Joanne,False,False,25483.31,24185.61,False,
a5f57501-946f-4d0a-ba6c-dbb8c073d9ed,7cc34088-4cfb-4463-b5f0-5c0a09a58e10,credit,2025-02-23T03:15:07.323587,1034.41,transfer,Morton-Green,South Henry,False,False,27892.08,26857.67,False,
5ff22b50-7ae6-4aa8-8bd4-119fba5a5a6b,1ed2232f-2e9e-455c-8c6d-5410509a42b0,savings,2025-01-16T12:44:34.648993,855.61,payment,Cooper Inc,New Sarah,False,False,71288.56,72144.17,False,
99377bb9-072b-4068-9b01-e8c137c398a8,1716a2e6-ae06-4e32-91e5-7d84273ef946,savings,2025-03-15T03:30:04.670537,376.84,transfer,Mullins-Gutierrez,Youngmouth,False,False,87573.97,87197.13,False,
af99966b-2ea5-4103-bce4-49b6d097ce98,d467a176-3586-4a3d-b82e-934ef83ba77a,credit,2025-03-18T02:47:49.491645,1476.09,purchase,Clark Ltd,Brianview,False,False,71355.66,69879.57,False,
82f05c47-e66f-4916-bcf7-3c8fc3fd1a79,3f7799ce-8c2b-487b-ad3c-bcffa20605b1,checking,2025-03-17T04:13:42.590010,861.96,payment,Williams Group,Alvarezfort,True,False,-75657.42,-74795.46,False,
6bba3178-9dd9-4d72-9bac-7ea48d3885a2,3b7d60de-b00e-450f-bcbe-ddda60ec0c47,savings,2025-01-02T04:41:07.479318,1156.81,purchase,"Hall, Vega and Price",Dustinchester,False,False,87449.87,86293.06,False,
e94f3bee-bbc8-4877-b5c9-40bd72db5936,c6703a72-76c7-491b-a20c-ed9426996dd3,checking,2025-04-07T08:05:55.776111,655.34,withdrawal,Reyes-Stewart,North Samanthastad,False,False,88417.09,87761.75,False,
ad0ecdd8-176b-4e42-96e2-4835c147a5b3,ac9dfcdd-c10d-48bf-affa-7b5d4bdf9770,credit,2025-03-22T20:02:24.666110,1057.79,deposit,Bishop-Pearson,Matthewview,False,False,21496.84,22554.63,False,
9019fc13-bca7-4baa-acca-e8f3d5445837,574ef9e7-95de-40f3-bcc9-8da3a68c83dd,savings,2025-03-19T15:06:00.385149,788.13,payment,Pena-Myers,Lake Emily,False,False,85764.84,86552.97,False,
8f917ac0-aebb-4fc5-ab2b-e2fbc6c6558a,65c7a13e-bd53-45e1-9a2a-d109f66f5f53,checking,2025-01-02T04:55:23.795886,1236.64,deposit,"Rogers, Vaughn and White",Lake Alanland,False,False,96032.28,97268.92,False,
18a5a083-ea95-41a3-bc53-60ddc3307fc0,af91379e-e297-45a4-8277-bbd1ed1d6179,credit,2025-01-26T09:05:49.567193,1182.39,payment,Fox Ltd,Bellport,False,False,88333.48,89515.87,False,
29d4f7c6-a3fa-4745-b904-c9ef184a9bad,d2da3538-083a-421b-a7e2-7f19d87347e2,credit,2025-04-06T18:19:43.578521,480.95,purchase,Johnson Inc,New Dianeborough,False,False,71503.63,71022.68,False,
97863185-20be-486a-981f-9b0fd951fb0b,880db6a5-8d84-480d-af42-c0fbce4ce550,checking,2025-04-01T15:59:43.660150,1024.1,transfer,"Martinez, Rosario and Miller",South Diana,False,False,5374.62,4350.52,False,
08551917-7f81-4a7a-9639-ffff32ba07ef,9647a9ea-1846-49f6-82a3-3d321835f1a7,savings,2025-03-08T13:04:03.801317,770.5,payment,"Pratt, Lopez and Rodriguez",West Kenneth,False,False,72475.54,73246.04,False,
bc119879-a788-4b66-aafb-4c266ad4bf9f,a75e6f8d-0c59-4cbc-bcae-1c87e5152c73,savings,2025-01-26T22:15:08.886627,337.9,payment,Fowler LLC,Schwartzmouth,False,False,4075.3,4413.2,False,
4b7fcc07-d44a-469d-9334-e2f3049b3134,3c6b9395-7788-4bb8-9887-f6f0d4971832,credit,2025-01-27T00:26:00.865973,1684.76,withdrawal,Ramirez Inc,Priceton,False,False,27732.47,26047.71,False,
ff008233-ad58-4971-a00c-a0c51c63a33e,461681e3-452a-49f8-b21a-2c0b2e876f72,credit,2025-03-07T00:48:35.565025,971.79,purchase,Thompson-Jones,New Philip,False,False,60049.59,59077.8,False,
4ec2a19c-ea26-4d71-898a-be36becf03cc,30cf2cfe-ae72-4bdf-8d5b-5323abc1e7f9,checking,2025-04-02T22:44:01.382211,1013.35,payment,Thomas Group,New Dawn,False,False,42469.28,43482.63,False,
bd29234e-b61a-4273-b507-4ba30e14bb9a,fb4b076e-a06e-475b-ad77-9725b8ea4fdd,savings,2025-04-01T07:48:38.863821,1421.73,deposit,"Green, Johnson and Jones",Kimberlytown,False,False,75644.75,77066.48,False,
d7ec5aa4-f41b-49e4-9db5-f84f946632e1,13643409-b6ec-41dc-9ddd-6c5692b65028,credit,2025-03-12T12:46:03.708919,1132.97,purchase,Delgado Inc,Lake Peterberg,False,False,-89004.6,-90137.57,False,
41fafa30-ef0b-4445-9ef3-1e8bc69fe43a,83a15cf5-f518-4d1b-9655-34644732219d,savings,2025-03-27T00:57:07.625638,70.23,withdrawal,Andrews-Robertson,Mendozafurt,False,False,64729.78,64659.55,False,
e56f2c55-d3b7-48c1-9f2e-218acd5ad92d,3a85994b-66c6-4e5d-8552-8d9c49c2e44c,credit,2025-01-13T05:04:34.866888,1562.58,transfer,Fernandez Inc,Finleyfort,False,False,13780.54,12217.96,False,
14b7b69a-419c-43ad-8cac-bdccf07d2220,ac9dfcdd-c10d-48bf-affa-7b5d4bdf9770,credit,2025-02-06T19:26:49.653425,1024.06,payment,"Donovan, Howard and Maldonado",Brownland,False,False,22554.63,23578.69,False,
584fb2b4-6cd4-462d-aeb0-fcb7d5a01b86,8375a8ef-64f9-4f5e-8fad-5bb1d2351ed7,credit,2025-02-25T20:44:55.673480,1647.45,payment,Miller-Stevens,Deborahburgh,False,False,87717.35,89364.8,False,
47454d0f-c4bb-4499-9fa5-bec52461b405,730b7837-d763-45c2-adbe-d3a8c175ba25,checking,2025-02-19T00:23:21.657912,1094.97,deposit,Guerrero-Evans,Mosleystad,False,False,44331.15,45426.12,False,
580e5558-43a4-4001-b6c0-d5c6b9a4cf2a,f4b3f06d-4127-4db8-bc0c-e6d0849e749f,checking,2025-02-19T06:59:17.610327,598.93,transfer,"Kim, Lopez and Johnson",Lake Wendybury,False,False,87629.58,87030.65,False,
9d98b784-bbe2-406b-92b7-24d07373d2b8,8f16d08b-b3c6-4c26-a548-c3ea1cf027c4,checking,2025-04-08T09:13:24.689719,700.41,withdrawal,Sparks Ltd,Victormouth,False,False,-4717.75,-5418.16,False,
ff802f8e-03d0-4dac-97d7-28d5b560c748,5885ac57-a1de-415c-9b83-994e8eb342ce,checking,2025-02-10T20:32:16.154273,1552.39,purchase,Johnson Inc,Kristinton,False,False,37032.92,35480.53,False,
a6cf7410-a0a7-4a32-ac13-f71798b36175,8375a8ef-64f9-4f5e-8fad-5bb1d2351ed7,credit,2025-01-16T00:10:37.770702,1267.38,payment,Roman Ltd,Bentleyside,False,False,89364.8,90632.18,False,
5f3a2df5-bd8d-4aaf-b5fd-2650553ba488,2a1b5608-400c-493d-9fa4-d059e326f682,savings,2025-04-02T09:36:10.362206,1627.99,transfer,"Hall, Jones and Moss",Valdezfort,False,False,25572.93,23944.94,False,
996e6d21-47be-4f98-a33c-e0c5fc6a2f34,3a85994b-66c6-4e5d-8552-8d9c49c2e44c,credit,2025-01-31T23:09:24.124266,565.76,payment,"Williams, Haynes and Anderson",Lake Brendan,False,False,12217.96,12783.72,False,
4957e217-3a67-4ccc-80d5-045fc4f03e03,bc8ac79f-ee11-466e-bee1-4ba8be48487a,savings,2025-02-20T02:07:02.205898,582.22,withdrawal,Bryant and Sons,Port Lisaville,False,False,-2126.91,-2709.13,False,
e9530055-7ca9-4fad-8d68-674ea4e063c4,f5515bc2-caf0-41e5-9592-35fd6f041225,savings,2025-02-24T23:58:34.052385,1925.73,transfer,"Walker, Brock and Simmons",Nguyenshire,False,False,71205.42,69279.69,False,
a9b8e089-02f8-4ec5-ac05-1cd9046bcd3d,37face77-fe2f-425f-a24b-29c7e584798e,credit,2025-01-13T03:58:06.588657,1734.76,withdrawal,Copeland-Mcguire,New Glennland,False,False,88432.89,86698.13,False,
d89cc12b-ee90-41b2-addb-73edd134a1cf,d3320fd8-15b3-4b02-8e97-ba3625ad7999,credit,2025-01-25T13:08:40.478171,296.76,transfer,Todd and Sons,Angelamouth,False,False,14680.02,14383.26,False,
39ec17c1-4d39-4ec0-bd2a-e20b383e0af8,1231f87d-e838-4606-80d8-1a004207222c,savings,2025-03-30T14:58:51.408955,981.47,deposit,"Williams, Garcia and Boone",Stricklandtown,False,False,90507.68,91489.15,False,
caa6c23a-062b-4cbb-a0bf-d385bb654c25,e26e52b6-5bda-4895-b09b-2a8fc75c06e5,checking,2025-02-11T22:26:44.629170,753.47,deposit,Smith and Sons,Lake Deniseport,True,False,-119.54,633.93,False,
b4a9d858-fe29-43ba-959f-00c17046efd7,d467a176-3586-4a3d-b82e-934ef83ba77a,credit,2025-01-25T02:31:38.229333,1033.65,deposit,Schwartz-Harris,Alexandrachester,False,False,69879.57,70913.22,False,
90da9310-ad7d-4d4a-bda6-38f9d18a8f05,d48181a2-d987-469b-b151-b4c355ac1dad,savings,2025-04-06T17:52:01.840949,1900.76,deposit,Bishop Inc,Lake Vincent,False,False,42063.69,43964.45,False,
f1dcc3f4-8714-4426-9001-1b07b1f7a499,3d638a97-719f-48a5-805d-be24e5e07260,savings,2025-02-23T10:02:49.752403,1463.21,purchase,"Serrano, Turner and Barnes",East David,False,False,8923.58,7460.37,False,
e3aacb9e-2ee9-4363-92ad-76970f25fed3,f5515bc2-caf0-41e5-9592-35fd6f041225,savings,2025-03-08T10:17:07.089953,1592.38,purchase,Montgomery PLC,South Kaylee,False,False,69279.69,67687.31,False,
fe3b48f7-4ea7-4fef-b14c-ab64058a2c00,079f1024-b8a5-4511-9b33-fc850f0f09e5,checking,2025-04-02T20:00:49.579850,991.96,transfer,Brown-Rodriguez,Lake Megan,False,False,85801.5,84809.54,False,
449c5dc9-f8c2-4b45-8b6b-a9fa65b20682,46affdcf-f429-48ac-a485-1e2e1db5fcc3,credit,2025-01-22T02:47:53.768085,1096.88,withdrawal,Thompson-Santiago,North Deannaport,False,False,24051.37,22954.49,False,
71a9a744-3be5-4510-981a-a767ad7c4de8,74b86173-7604-42f5-b45f-850f806af9a9,credit,2025-04-04T04:21:35.817807,1788.84,withdrawal,Cook-Trujillo,Williamston,False,False,15462.52,13673.68,False,
18b56ff2-f860-4006-b63d-1799e0b82a81,17add6f6-26f8-476f-a2d3-0e9bf32b0b78,savings,2025-04-01T04:20:42.735611,55265.17,purchase,Moore Inc,Robertsonland,False,False,80917.99,25652.82,True,simulated_high_amount
55f3f15a-24f9-422e-a55f-0b2c4163802f,cb61718a-ec04-4f75-98b6-0d4c03e8df09,credit,2025-02-02T20:36:13.188903,885.37,transfer,"Wallace, Riley and Barnes",Jerryville,True,False,75195.46,74310.09,False,
eaa46737-0a76-4126-ab22-f132e20f9d03,1479acc5-3898-44d2-a99f-0d8ce6cd9dfe,checking,2025-01-08T09:47:54.416244,86335.59,withdrawal,Young Group,South Patricia,False,False,93701.9,7366.31,True,simulated_account_draining
62023522-36bb-43a2-b5f9-2cb2fa7d04cc,b18464b2-b002-458d-8c33-bb538d71096f,savings,2025-01-14T17:49:58.896214,504.53,withdrawal,"Washington, Zamora and Thomas",Thompsonstad,False,False,21876.38,21371.85,False,
23912ca7-38c9-48ef-87aa-6920c2814b3e,8375a8ef-64f9-4f5e-8fad-5bb1d2351ed7,credit,2025-01-07T00:14:26.787775,795.7,purchase,"Lee, Howard and Nelson",Davidshire,False,False,90632.18,89836.48,False,
76429c9f-59fd-40c2-a41c-599716b00c55,99b0355e-9066-4b37-9d11-367240cc93a3,credit,2025-01-23T03:37:00.000315,1312.69,deposit,Rodriguez Group,Barnesmouth,False,False,88398.83,89711.52,False,
dfbc2744-ed72-45e5-93e2-8c864389c17e,d48181a2-d987-469b-b151-b4c355ac1dad,savings,2025-03-28T03:26:29.489208,956.23,transfer,Munoz-Clarke,New Tara,False,False,43964.45,43008.22,False,
69bcf4e1-a78e-4ef2-aed4-f03ad03c4831,8a652556-1d68-40cb-8e53-9de848229b88,savings,2025-03-01T14:28:17.286683,1361.57,payment,Jenkins PLC,Atkinsborough,True,False,69915.76,71277.33,False,
9b3c2b58-e75f-457d-a726-6175e221b699,83a15cf5-f518-4d1b-9655-34644732219d,savings,2025-02-28T09:10:46.589259,1389.59,deposit,Ramirez-Blair,East Mark,False,False,64659.55,66049.14,False,
7c954f40-97a0-423c-9e6b-9e947060bb5e,dcf19629-7cb4-40dd-a977-59310d3858ef,credit,2025-04-10T20:56:52.057681,183.22,deposit,"Shah, Mcintyre and Villanueva",Bairdton,False,False,91361.52,91544.74,False,
1223fa0a-c388-4c93-962d-83e8e3f2975c,991e8119-5b1e-4aed-a55f-9dda46a52341,checking,2025-02-15T14:01:31.251735,738.29,Unusual Transaction,"Mack, Johnson and Schmidt",Pachecoville,False,False,32280.96,31542.67,True,simulated_unusual_type
2ee2a99f-50a1-431d-9840-0129ee6da060,eff7926c-c2d8-44fc-925e-bff97740c484,savings,2025-02-06T02:38:32.857185,141.48,transfer,Miller Inc,Dodsonberg,False,False,50038.39,49896.91,False,
11056b62-54ac-42ed-b6ca-729004b9dde9,c6703a72-76c7-491b-a20c-ed9426996dd3,checking,2025-03-12T20:37:28.687936,705.62,deposit,Holland Inc,South Elizabethburgh,False,False,87761.75,88467.37,False,
9affc1b9-f533-4a82-85f4-d56e9db4bb53,cf1d66fb-9e17-4655-b8c1-f4cf9aaddc05,checking,2025-01-19T15:12:28.212682,1234.07,deposit,"Burgess, Johnson and Gibson",Port Jacqueline,False,False,10654.69,11888.76,False,
a36d160f-9451-4400-bf8b-f9876829f59b,1e5eebf8-47c5-4b17-af5d-4201d8985f61,savings,2025-04-01T00:22:05.360173,1793.7,purchase,Sims-Padilla,Port Courtneyfurt,False,False,5587.31,3793.61,False,
78f673d5-e65b-4878-b875-5ed61e4de12a,6680da57-26ab-4df1-8193-f1e1dc95ab7a,savings,2025-02-27T22:55:57.839215,1461.37,payment,Schmidt-Phillips,Helenside,False,False,75230.47,76691.84,False,
12cafc57-091b-437a-8067-08304ef4a210,bd8562ca-ddc0-40d8-84b6-1fecf720f4e4,credit,2025-02-21T20:39:28.709978,1583.2,withdrawal,French Inc,Jillton,False,False,43164.34,41581.14,False,
f82ce0ad-2d6b-4f98-a155-d57fc1a5a4bc,f5515bc2-caf0-41e5-9592-35fd6f041225,savings,2025-02-06T22:03:10.435004,1109.03,transfer,"Cox, Williams and Reyes",Harveystad,False,False,67687.31,66578.28,False,
4064335d-d201-4778-b296-a093e6418e72,9eb91e27-4b8d-45be-bf75-b88f56f85acb,credit,2025-01-25T01:01:31.972956,1696.54,purchase,"Hansen, Jones and Fletcher",East Tina,False,False,62065.8,60369.26,False,
deec6297-b383-40de-90fc-d5dcd134fa25,b148e1d0-e1e4-4da1-b506-dadc81d0ffb5,savings,2025-01-23T17:07:05.644439,1037.91,transfer,Banks Ltd,Port Julie,False,False,11897.22,10859.31,False,
b97cb555-cf72-451b-bb3b-34a55f632c02,1716a2e6-ae06-4e32-91e5-7d84273ef946,savings,2025-02-07T13:28:54.996119,1294.11,withdrawal,Hurst-Gordon,Ramirezland,False,False,87197.13,85903.02,False,
4391fa04-3906-4bc9-9406-9c7cec8b50b9,d1f0b776-6749-4c4b-ae06-b4e802c02a87,savings,2025-04-01T14:55:01.094993,774.84,deposit,Tucker-Rose,South Jenniferside,False,False,98650.89,99425.73,False,
b12979ee-d19a-48a9-860e-cb4e2d4d8fd2,6779df1c-1d02-41ea-a93d-4b1ac2fa9635,savings,2025-01-09T19:07:00.574679,1778.01,payment,Oliver-Marsh,East Patriciamouth,True,False,57987.1,59765.11,False,
30c8e3e8-305c-417a-bb14-000ea265ccb2,13643409-b6ec-41dc-9ddd-6c5692b65028,credit,2025-03-12T05:34:43.044993,776.74,transfer,Hurst-Roberts,North Fredville,False,False,-90137.57,-90914.31,False,
4fb46b99-3429-4b95-9c4b-9c9d5d15561a,8a652556-1d68-40cb-8e53-9de848229b88,savings,2025-04-04T20:56:53.054479,1094.98,withdrawal,Hernandez-Harris,West Robertside,False,False,71277.33,70182.35,False,
ae2c6daf-2ef3-4b5f-8d7a-835bae460376,69fb995c-9451-4735-b6ba-31f4422bbe6d,credit,2025-03-29T20:02:23.242149,38.3,purchase,Reed-Wallace,West Jaimetown,True,False,24513.75,24475.45,False,
b67bcc7f-86f5-4f32-af81-b45e1a2b0ce1,8f16d08b-b3c6-4c26-a548-c3ea1cf027c4,checking,2025-03-08T01:39:39.428770,1897.62,purchase,Conley PLC,Robertmouth,False,False,-5418.16,-7315.78,False,
63c98569-fa37-47eb-a9a5-5d053f63a83b,bd8562ca-ddc0-40d8-84b6-1fecf720f4e4,credit,2025-01-14T07:04:18.596427,1535.38,payment,Tucker-Wade,Ellisshire,False,False,41581.14,43116.52,False,
e5488bba-88b9-4adc-904d-b1482ebb4a6a,fb342c58-247e-402e-9417-13a42710ddc8,savings,2025-03-19T13:17:32.987679,1282.87,purchase,Jackson-Green,Watsonport,False,False,66505.83,65222.96,False,
317efd0e-807d-4b2e-a9dd-96997523bf0b,730b7837-d763-45c2-adbe-d3a8c175ba25,checking,2025-03-13T17:11:47.876799,171.78,withdrawal,Hernandez LLC,Huberburgh,True,False,45426.12,45254.34,False,
a7395bd4-a6bc-457b-a757-871e5839e086,8a652556-1d68-40cb-8e53-9de848229b88,savings,2025-01-05T03:30:22.441097,656.87,payment,White-Thompson,East John,False,False,70182.35,70839.22,False,
ac5e07b9-c13a-4729-934c-d77c044ddc25,2884bdd4-7d8f-4dd4-89b3-81ba189cefb2,checking,2025-03-13T05:53:07.817078,1398.86,withdrawal,Andrews-Alexander,Jackside,False,False,53996.58,52597.72,False,
3b7a8095-15aa-47e1-8a34-44c8b71f0f5a,bc8ac79f-ee11-466e-bee1-4ba8be48487a,savings,2025-04-03T17:39:15.670159,492.74,purchase,"Stewart, Cooper and Watson",New Kevin,False,False,-2709.13,-3201.87,False,
e2caa815-0a22-44b1-bd4a-d5bdcc3940d1,8a652556-1d68-40cb-8e53-9de848229b88,savings,2025-01-01T10:23:01.829077,1226.53,deposit,Velazquez-Mack,Reillyberg,True,False,70839.22,72065.75,False,
29019b8e-c9ff-4563-8e42-e01c86aae76d,d7961e7d-61cd-4a4c-a1f9-9e85797529a8,savings,2025-04-08T16:33:13.104922,30.27,purchase,"Payne, Romero and Holland",Thomasport,False,False,60221.07,60190.8,False,
d228806b-7f98-4c5a-a07d-472bfb176f7a,8a652556-1d68-40cb-8e53-9de848229b88,savings,2025-03-15T17:08:33.178373,995.34,transfer,"Estrada, Marsh and Chandler",Morganville,False,False,72065.75,71070.41,False,
c472264a-539e-49e2-b185-01f9d3148e8d,214b7121-0012-4730-ba29-733afe9b4a8e,credit,2025-02-14T22:23:01.573194,746.88,transfer,Taylor PLC,West Angelbury,False,False,335.88,-411.0,False,
5bd50116-4478-4ec6-9d08-4479d402ef87,b148e1d0-e1e4-4da1-b506-dadc81d0ffb5,savings,2025-03-20T17:10:52.861177,1544.0,purchase,Nguyen PLC,New Alicia,True,False,10859.31,9315.31,False,
ef67f640-227b-4c91-a1eb-08551eadc50e,9eb91e27-4b8d-45be-bf75-b88f56f85acb,credit,2025-04-09T07:37:39.487613,132.42,payment,Gonzalez-Miller,Rhodesland,False,False,60369.26,60501.68,False,
a4e5fb26-8e96-4e53-9e2e-805c62f9c558,9779bd4a-a4c0-4610-9bf0-1347d9fece47,checking,2025-03-14T03:14:07.455091,913.12,deposit,Lee-Stewart,Lake Michaelberg,False,False,22680.23,23593.35,False,
dba8996f-27f3-4e59-bcaf-67838288b341,9647a9ea-1846-49f6-82a3-3d321835f1a7,savings,2025-04-09T11:41:59.723060,337.93,payment,Wood-Watson,Michaelport,False,False,73246.04,73583.97,False,
3c133a00-d814-4f2d-8cf9-9100ca6a00d3,1e5eebf8-47c5-4b17-af5d-4201d8985f61,savings,2025-01-17T12:03:11.011324,1349.87,payment,"Miller, Luna and Wallace",Laraport,False,False,3793.61,5143.48,False,
0920513d-e41a-4adb-a5d7-b36fa5e2ea27,bc8ac79f-ee11-466e-bee1-4ba8be48487a,savings,2025-01-09T16:08:26.700556,1718.08,purchase,"Waller, Coleman and Mosley",Port Brenda,True,True,-3201.87,-4919.95,False,
7a531e91-3dbf-47c0-af24-031d11d32a35,5a65d4e5-307e-4973-8bb1-fedb86fc027d,checking,2025-03-18T04:19:14.689378,1840.85,deposit,Turner PLC,Carlshire,False,False,56830.34,58671.19,False,
4a1499c9-baba-49f4-b767-0ce109205959,5885ac57-a1de-415c-9b83-994e8eb342ce,checking,2025-02-16T13:25:43.200847,1607.22,payment,Smith Ltd,Robertside,False,False,35480.53,37087.75,False,
4797ffdb-d3d3-49b0-bcb2-bc928204a5ec,83a15cf5-f518-4d1b-9655-34644732219d,savings,2025-01-05T06:07:16.506600,647.0,transfer,"Fischer, Taylor and Lopez",Robertsfort,False,False,66049.14,65402.14,False,
ebdd9785-c829-4f92-b07b-05d014b16e87,c8a3b6a4-90be-42ce-a95a-6fa84473540a,checking,2025-01-16T12:26:14.959145,1652.86,withdrawal,Davenport-Torres,Walkertown,False,False,31001.64,29348.78,False,
8ced45b5-865f-4125-a3a6-4d8e1bf82989,d467a176-3586-4a3d-b82e-934ef83ba77a,credit,2025-02-12T00:42:19.689906,1348.28,payment,Blanchard-Flowers,Martinezport,True,False,70913.22,72261.5,False,
1a7cf7b2-48f5-4b4b-983c-780d5df54f44,5a65d4e5-307e-4973-8bb1-fedb86fc027d,checking,2025-04-11T04:20:44.501177,142.51,deposit,Knox-Newman,North Kathyfort,False,False,58671.19,58813.7,False,
90bc0ed2-c2b3-4931-8085-ed49d6d78204,9647a9ea-1846-49f6-82a3-3d321835f1a7,savings,2025-03-05T06:31:30.521419,657.97,withdrawal,George LLC,Cunninghamview,False,False,73583.97,72926.0,False,
253cfeb1-aed5-4cd7-997b-efc0f3dcee47,b123e042-1bb9-4d10-b78a-4d08b38a4278,credit,2025-01-02T18:25:29.504865,405.34,withdrawal,Mccann-Cardenas,Williamshire,False,False,66595.8,66190.46,False,
43b689af-e751-48ed-919e-5e55663f808f,880db6a5-8d84-480d-af42-c0fbce4ce550,checking,2025-02-06T00:10:31.897570,488.96,payment,Martin-Brown,Stevenberg,False,False,4350.52,4839.48,False,
b70d40bd-870f-4ca5-80e4-e81b362a217e,8f16d08b-b3c6-4c26-a548-c3ea1cf027c4,checking,2025-02-23T08:37:42.621017,1466.26,transfer,Nelson Group,Brandonport,False,False,-7315.78,-8782.04,False,
1c2d184f-7f2b-4058-9bff-3dfefb927da5,3ec89cdc-4d57-415d-82c9-ffdf6a8c7958,savings,2025-03-17T19:53:33.085783,17.72,transfer,Palmer Ltd,Port Cody,False,False,76866.58,76848.86,False,
16eb817b-1689-4ca3-9265-38295fdc227c,17add6f6-26f8-476f-a2d3-0e9bf32b0b78,savings,2025-01-10T15:43:47.532604,696.12,payment,"Morris, Stewart and Kirk",Josephstad,False,False,25652.82,26348.94,False,
196049f5-f458-4582-b64a-4a0670e4a405,6779df1c-1d02-41ea-a93d-4b1ac2fa9635,savings,2025-02-11T12:13:22.273664,56613.44,withdrawal,"Bell, Thomas and Taylor",Nathanfort,False,False,59765.11,3151.67,True,simulated_account_draining
66121150-24f8-4adf-882e-2cdf775afa4f,e95ef6ac-4f49-4895-a083-2fc13d711a09,credit,2025-04-01T09:07:37.329347,1061.98,transfer,Garcia and Sons,Port Jacob,False,False,19168.46,18106.48,False,
66830529-6697-4db2-ae7c-e36fa77c6608,880db6a5-8d84-480d-af42-c0fbce4ce550,checking,2025-01-12T17:51:41.193003,1945.26,purchase,"Norris, Cisneros and Mathis",South Stevenland,False,False,4839.48,2894.22,False,
53723611-dae1-4557-8356-68a8c4d6a94a,cf1d66fb-9e17-4655-b8c1-f4cf9aaddc05,checking,2025-01-15T00:08:33.376505,92.58,purchase,Mclean Group,Larrystad,False,False,11888.76,11796.18,False,
